GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0090304	0.37024032975097	1.16209497685582	13.5405196809879	15	5848	nucleic acid metabolic process	0.0108507228727396	0.455157836574587
GO:1901566	0.371986517611482	1.24929444967074	4.93645484949833	6	2132	organonitrogen compound biosynthetic process	0.0326556994463003	0.455216377716334
GO:0006725	0.381038060066521	1.14680529541972	15.5803961924363	17	6729	cellular aromatic compound metabolic process	0.00928816678633466	0.464173636808307
GO:0044419	0.396373406133462	1.2397240990991	4.12374581939799	5	1781	biological process involved in interspecies interaction between organisms	0.0389963811030463	0.480670012867727
GO:0007166	0.39837845689456	1.15812204475222	8.90738358631335	10	3847	cell surface receptor signaling pathway	0.0167162080593894	0.480925344359199
GO:0009628	0.403019577928486	1.22905027932961	4.15616156418832	5	1795	response to abiotic stimulus	0.038390453208774	0.4843463985867
GO:0043170	0.406977860101305	1.12511190578646	24.6984821198868	26	10667	macromolecule metabolic process	0.00565289473543363	0.486919939764062
GO:0051247	0.416299202852964	1.20819581958196	4.22099305376897	5	1823	positive regulation of protein metabolic process	0.0372202090133117	0.494788259380841
GO:0007010	0.41724681574653	1.20673076923077	4.22562387445331	5	1825	cytoskeleton organization	0.0371386751735785	0.494788259380841
GO:0043412	0.444849004793286	1.10011889708796	11.1811165423206	12	4829	macromolecule modification	0.0127306030243437	0.525196181870488
GO:0019220	0.450752428948065	1.15672924378636	4.39001800874711	5	1896	regulation of phosphate metabolic process	0.0344092715732878	0.529831802447725
GO:0051174	0.454506180307104	1.15132964718273	4.40854129148444	5	1904	regulation of phosphorus metabolic process	0.0341207254960808	0.530297242297061
GO:0009966	0.455105842269866	1.09824774276436	9.29174170311294	10	4013	regulation of signal transduction	0.015361860646147	0.530297242297061
GO:1901360	0.458728337243063	1.07825442274261	16.2125032158477	17	7002	organic cyclic compound metabolic process	0.00857801594370434	0.530760617168179
GO:0006955	0.459464414862006	1.12699408792152	5.40648314895807	6	2335	immune response	0.0272244817482771	0.530760617168179
GO:0043687	0.464800094393718	1.13671264966163	4.45948031901209	5	1926	post-translational protein modification	0.0333456800906651	0.532869813000183
GO:0042981	0.465266926276279	1.13605619146722	4.46179572935426	5	1927	regulation of apoptotic process	0.0333110801655334	0.532869813000183
GO:0044248	0.475046989649272	1.12242665980443	4.51041934653975	5	1948	cellular catabolic process	0.0325967453587948	0.54175571585534
GO:0043067	0.482466479464028	1.11223838693211	4.54746591201441	5	1964	regulation of programmed cell death	0.0320678008636102	0.547885663120167
GO:2000026	0.488472808607808	1.10408215010142	4.57756624646257	5	1977	regulation of multicellular organismal development	0.0316474561145638	0.55236587640039
GO:0006996	0.493986455473117	1.05992574343315	9.55569848211989	10	4127	organelle organization	0.0145249017313103	0.556253655742838
GO:0044237	0.519091061405722	1.03508236729713	26.6272189349112	27	11500	cellular metabolic process	0.0050506843100189	0.579031998390268
GO:0003008	0.519525194280952	1.04661032318909	6.73552868536146	7	2909	system process	0.0204641041818394	0.579031998390268
GO:0035556	0.520696685119607	1.03717472118959	8.74067404167739	9	3775	intracellular signal transduction	0.0156239463181439	0.579031998390268
GO:0023051	0.52819263022712	1.0258436349373	10.7898121944945	11	4660	regulation of signaling	0.0125314980935364	0.584940598763918
GO:0010646	0.534329441554732	1.02035132819195	10.8338049909956	11	4679	regulation of cell communication	0.0124299315019782	0.589301606323737
GO:0071702	0.551891284660152	1.00713174273859	8.94906097247234	9	3865	organic substance transport	0.0149047828640953	0.606175673315249
GO:0071704	0.564530044856127	1.0024279134962	28.9750450218678	29	12514	organic substance metabolic process	0.00458129056236941	0.617526742944662
GO:1901575	0.571135288468003	0.994374370817789	6.02932853100077	6	2604	organic substance catabolic process	0.0218902857709161	0.621138973906586
GO:0007165	0.572467636398981	0.987398657146727	17.1340365320298	17	7400	signal transduction	0.00768011322132944	0.621138973906586
GO:0009056	0.594922107462412	0.967253724252604	7.1986107537947	7	3109	catabolic process	0.0179159044064374	0.642899696773897
GO:0046907	0.613621105597168	0.948405668733392	5.2397736043221	5	2263	intracellular transport	0.0241536649151785	0.660443599598558
GO:0050790	0.646101627482506	0.913444337415715	6.48546436840751	6	2801	regulation of catalytic activity	0.0189193918987213	0.692620944661247
GO:0044281	0.652163728234547	0.904193205944798	5.46436840751222	5	2360	small molecule metabolic process	0.0222089557598391	0.696334179947643
GO:0036211	0.657373102309886	0.912123552123552	10.7319269359403	10	4635	protein modification process	0.011515496393116	0.69911107705972
GO:1901564	0.662455998967489	0.918582907502037	17.9050681759712	17	7733	organonitrogen compound metabolic process	0.00703290970566556	0.701732046337103
GO:0006807	0.679069494100281	0.911553553910639	26.0205814252637	25	11238	nitrogen compound metabolic process	0.00489715774736651	0.715853041315366
GO:0065009	0.681128826624695	0.885026870842474	8.83329045536403	8	3815	regulation of molecular function	0.0135982506797854	0.715853041315366
GO:0019538	0.694876233620578	0.888983268474804	15.1566760998199	14	6546	protein metabolic process	0.00808273191139086	0.724782319270349
GO:0032879	0.695033791240595	0.862188220498847	6.81193722665295	6	2942	regulation of localization	0.0171493654108597	0.724782319270349
GO:0051049	0.713972491661294	0.83490099009901	5.85798816568047	5	2530	regulation of transport	0.0193246262244372	0.741645844051267
GO:0051649	0.720277028826081	0.842475908080059	8.07152045279136	7	3486	establishment of localization in cell	0.0142503461925729	0.74530596032969
GO:0023052	0.741919120831761	0.856552281487007	18.6622073578595	17	8060	signaling	0.00647382534219163	0.764747401472738
GO:0006796	0.747377551637238	0.815465405747787	8.28916902495498	7	3580	phosphate-containing compound metabolic process	0.0135118285946132	0.767422160301838
GO:0006793	0.756743208378485	0.806042344563933	8.36789297658863	7	3614	phosphorus metabolic process	0.0132587897584533	0.774073205516924
GO:0007154	0.769366715260923	0.834152441583881	18.9516336506303	17	8185	cell communication	0.0062776007932027	0.783993458897062
GO:0051179	0.791360999048565	0.811198268866649	17.1548752251093	15	7409	localization	0.00676011696221984	0.803351317215968
GO:0048584	0.810385075889611	0.725737100737101	6.60818111654232	5	2854	positive regulation of response to stimulus	0.0151860283873578	0.816830277412084
GO:0044238	0.810734529073188	0.804547766381283	27.3727810650888	25	11822	primary metabolic process	0.00442527474518331	0.816830277412084
GO:0051234	0.838129001018823	0.761432700859769	15.6498585027013	13	6759	establishment of localization	0.00703980452184208	0.841268060947733
GO:0006810	0.885199925700976	0.706466700699513	15.2840236686391	12	6601	transport	0.00681308678699093	0.885199925700976
